Date,Time,Latitude,Logitude,Earthquake Depth in KM,Magnitude,Magnitude Type,Gap,Place,Type
2007/07/24,2007/07/24T21:52:07.830Z,37.482,138.541,47.5,4.9,mwc,99.3,"near the west coast of Honshu, Japan",earthquake
2007/07/21,2007/07/21T10:07:08.620Z,46.706,152.615,53.5,4.7,mb,134.5,Kuril Islands,earthquake
2007/07/21,2007/07/21T01:50:02.170Z,46.942,156.588,10,5,mb,107.7,east of the Kuril Islands,earthquake
2007/07/21,2007/07/21T00:37:54.250Z,48.456,152.53,136.8,4.7,mb,105.7,Kuril Islands,earthquake
2007/07/18,2007/07/18T18:01:23.530Z,30.737,138.288,390.6,5.3,mwc,55.9,"Izu Islands, Japan region",earthquake
2007/07/18,2007/07/18T01:21:58.160Z,45.264,153.183,33.5,5.1,mb,79,east of the Kuril Islands,earthquake
2007/07/17,2007/07/17T07:46:43.220Z,44.49,152.497,10,4.5,mb,134.3,east of the Kuril Islands,earthquake
2007/07/16,2007/07/16T14:42:55.370Z,49.703,155.911,45.7,4.6,mb,99.8,Kuril Islands,earthquake
2007/07/16,2007/07/16T14:17:37.340Z,36.808,134.85,350.4,6.8,mwb,18.2,Sea of Japan,earthquake
2007/07/16,2007/07/16T08:28:12.910Z,28.156,142.092,7.7,4.8,mb,107.9,"Bonin Islands, Japan region",earthquake
2007/07/16,2007/07/16T08:24:19.110Z,34.261,135.947,48.7,4.5,mwr,131.6,"near the south coast of western Honshu, Japan",earthquake
2007/07/16,2007/07/16T06:37:40.430Z,37.502,138.467,15.1,5.7,mwc,27.1,"near the west coast of Honshu, Japan",earthquake
2007/07/16,2007/07/16T01:13:22.370Z,37.535,138.446,12,6.6,mwc,16.7,"near the west coast of Honshu, Japan",earthquake
2007/07/15,2007/07/15T20:41:18.320Z,46.7,152.478,73.4,5.2,mwc,41.2,Kuril Islands,earthquake
2007/07/15,2007/07/15T04:57:29.250Z,47.127,153.268,10,4.5,mb,53.8,Kuril Islands,earthquake
2007/07/15,2007/07/15T04:15:41.210Z,46.895,153.176,10,4.6,mb,56.7,Kuril Islands,earthquake
2007/07/14,2007/07/14T06:54:53.500Z,46.204,152.857,29,4.5,mb,136.3,Kuril Islands,earthquake
2007/07/14,2007/07/14T03:28:41.870Z,46.685,153.039,10,4.9,mwc,84.7,Kuril Islands,earthquake
2007/07/11,2007/07/11T07:54:04.540Z,44.987,153.663,10,4.5,mb,100.9,east of the Kuril Islands,earthquake
2007/07/10,2007/07/10T15:09:39.750Z,25.788,125.948,49.5,4.5,m,106,"southwestern Ryukyu Islands, Japan",earthquake
2007/07/09,2007/07/09T20:16:31.250Z,34.69,141.599,8.4,4.7,mwr,125.3,"off the east coast of Honshu, Japan",earthquake
2007/07/09,2007/07/09T13:06:49.800Z,28.382,138.73,532.7,4.5,mwr,105.4,"Bonin Islands, Japan region",earthquake
2007/07/08,2007/07/08T18:54:00.220Z,46.836,155.478,10,5.3,mwc,55.7,east of the Kuril Islands,earthquake
2007/07/08,2007/07/08T11:16:00.990Z,34.625,141.572,58.6,4.5,mwr,116.9,"off the east coast of Honshu, Japan",earthquake
2007/07/07,2007/07/07T13:17:37.420Z,26.047,125.604,60,4.8,mwc,121.5,northeast of Taiwan,earthquake
2007/07/07,2007/07/07T02:11:12.450Z,49.18,155.451,10,4.5,mb,137.8,Kuril Islands,earthquake
2007/07/05,2007/07/05T14:51:47.210Z,46.335,153.087,39.6,4.5,mb,102.6,Kuril Islands,earthquake
2007/07/03,2007/07/03T14:31:15.810Z,35.773,140.521,64.2,4.5,mwr,113.3,"near the east coast of Honshu, Japan",earthquake
2007/07/03,2007/07/03T08:44:28.160Z,46.233,152.998,30.7,4.5,mb,138,Kuril Islands,earthquake
2007/07/01,2007/07/01T04:12:07.750Z,43.663,144.734,130.4,5.8,mwb,20.5,"Hokkaido, Japan region",earthquake
2007/06/29,2007/06/29T17:31:45.240Z,46.546,152.57,51.9,4.5,mb,118.9,Kuril Islands,earthquake
2007/06/29,2007/06/29T04:35:03.570Z,46.897,152.687,10,4.5,mb,135.9,Kuril Islands,earthquake
2007/06/28,2007/06/28T20:48:39.170Z,49.608,153.839,149.7,4.9,mb,86.7,Kuril Islands,earthquake
2007/06/27,2007/06/27T23:15:28.850Z,37.235,135.577,362,4.5,mwr,58.6,Sea of Japan,earthquake
2007/06/26,2007/06/26T08:04:15.780Z,46.451,152.986,46.6,5,mwc,97.3,Kuril Islands,earthquake
2007/06/23,2007/06/23T07:15:30.820Z,41.919,141.248,129.6,4.7,mwr,89.1,"Hokkaido, Japan region",earthquake
2007/06/22,2007/06/22T22:20:04.280Z,42.539,142.185,125.4,5,mwc,49.5,"Hokkaido, Japan region",earthquake
2007/06/22,2007/06/22T16:05:03.080Z,46.419,153.111,19.3,4.7,mb,102.8,Kuril Islands,earthquake
2007/06/21,2007/06/21T18:34:14.360Z,36.878,136.668,7.5,4.5,mwr,64.6,"near the west coast of Honshu, Japan",earthquake
2007/06/21,2007/06/21T04:39:16.360Z,46.483,153.316,10,5.3,mwc,82,Kuril Islands,earthquake
2007/06/20,2007/06/20T18:12:30.040Z,35.211,141.336,5.6,4.8,mwc,126,"near the east coast of Honshu, Japan",earthquake
2007/06/20,2007/06/20T17:01:57.710Z,35.207,141.163,69.7,4.6,mwr,126,"near the east coast of Honshu, Japan",earthquake
2007/06/20,2007/06/20T17:00:20.890Z,35.24,141.121,40,4.7,mb,126.1,"near the east coast of Honshu, Japan",earthquake
2007/06/20,2007/06/20T16:59:39.980Z,35.286,141.482,40.6,4.8,mb,135.3,"near the east coast of Honshu, Japan",earthquake
2007/06/20,2007/06/20T14:54:03.460Z,35.226,141.283,35,4.6,mwr,135.2,"near the east coast of Honshu, Japan",earthquake
2007/06/20,2007/06/20T14:13:22.290Z,35.215,141.274,35,4.5,mwr,126,"near the east coast of Honshu, Japan",earthquake
2007/06/20,2007/06/20T14:04:15.710Z,35.417,141.66,35,4.6,mb,234.6,"near the east coast of Honshu, Japan",earthquake
2007/06/20,2007/06/20T14:00:27.780Z,35.193,141.134,39.4,5.1,mwc,80.1,"near the east coast of Honshu, Japan",earthquake
2007/06/20,2007/06/20T09:56:51.130Z,28.086,139.079,530.4,4.5,mb,140.2,"Bonin Islands, Japan region",earthquake
2007/06/19,2007/06/19T08:38:32.540Z,46.929,152.952,65,4.8,mb,119.4,Kuril Islands,earthquake
2007/06/19,2007/06/19T06:27:50.860Z,38.796,140.332,117.1,4.5,mwr,130.3,"eastern Honshu, Japan",earthquake
2007/06/19,2007/06/19T01:26:32.180Z,47.744,151.345,73.2,4.6,mb,173.3,Kuril Islands,earthquake
2007/06/18,2007/06/18T04:47:00.050Z,47.049,155.434,35,4.7,mb,136.8,east of the Kuril Islands,earthquake
2007/06/12,2007/06/12T07:28:37.440Z,45.552,148.646,20,4.5,mb,159.5,Kuril Islands,earthquake
2007/06/12,2007/06/12T04:10:32.660Z,46.756,152.869,56.9,4.6,mb,82.6,Kuril Islands,earthquake
2007/06/12,2007/06/12T01:00:29.710Z,44.246,149.095,35.5,5.1,mwc,79.7,Kuril Islands,earthquake
2007/06/12,2007/06/12T00:56:02.150Z,44.64,147.63,164.8,4.6,mb,117.4,Kuril Islands,earthquake
2007/06/12,2007/06/12T00:55:49.860Z,43.711,148.878,35,5.2,mwc,89.8,east of the Kuril Islands,earthquake
2007/06/11,2007/06/11T04:19:45.570Z,46.292,152.974,40,4.7,mb,133.8,Kuril Islands,earthquake
2007/06/10,2007/06/10T18:45:14.750Z,37.17,136.507,10,4.9,mwc,60.5,"near the west coast of Honshu, Japan",earthquake
2007/06/09,2007/06/09T08:35:34.150Z,46.916,152.714,107,4.7,mb,137.8,Kuril Islands,earthquake
2007/06/09,2007/06/09T07:18:10.540Z,48.941,154.822,10,4.5,mb,135.5,Kuril Islands,earthquake
2007/06/08,2007/06/08T22:02:43.570Z,46.263,152.916,35,4.6,mb,138,Kuril Islands,earthquake
2007/06/08,2007/06/08T13:24:41.600Z,41.743,145.079,18.1,4.7,mwr,134.9,"Hokkaido, Japan region",earthquake
2007/06/07,2007/06/07T13:51:50.260Z,46.373,153.182,44,4.8,mb,136.4,Kuril Islands,earthquake
2007/06/07,2007/06/07T11:50:42.110Z,33.342,131.686,10,4.6,mwr,122.8,"Kyushu, Japan",earthquake
2007/06/07,2007/06/07T11:03:53.930Z,24.973,127.959,38.4,4.7,mwr,110.4,"southeast of the Ryukyu Islands, Japan",earthquake
2007/06/07,2007/06/07T08:22:18.830Z,33.119,131.429,23.9,4.5,mwr,113.9,"Kyushu, Japan",earthquake
2007/06/06,2007/06/06T14:42:53.870Z,33.319,131.409,18.8,4.8,mwc,112.3,"Kyushu, Japan",earthquake
2007/06/06,2007/06/06T10:33:44.430Z,46.397,155.623,10,4.5,mb,138.8,east of the Kuril Islands,earthquake
2007/06/05,2007/06/05T19:16:55.290Z,25.154,141.18,155.6,4.7,mwr,46.8,"Volcano Islands, Japan region",earthquake
2007/06/03,2007/06/03T18:07:18.530Z,30.072,130.568,63.2,4.5,mwr,120.9,"Kyushu, Japan",earthquake
2007/06/02,2007/06/02T05:43:16.820Z,36.135,139.832,69.7,4.5,mwr,113.9,"eastern Honshu, Japan",earthquake
2007/06/02,2007/06/02T04:39:00.530Z,32.791,138.046,329.5,4.9,mwr,108.8,"Izu Islands, Japan region",earthquake
2007/06/02,2007/06/02T01:18:39.540Z,46.298,152.877,10,4.6,mb,181.7,Kuril Islands,earthquake
2007/06/01,2007/06/01T15:28:10.950Z,27.248,140.208,498.9,4.5,mwr,73.7,"Bonin Islands, Japan region",earthquake
2007/05/29,2007/05/29T02:54:38.830Z,46.683,152.753,10,4.8,mb,82.5,Kuril Islands,earthquake
2007/05/26,2007/05/26T06:36:56.860Z,50.361,154.708,132.6,4.6,mb,134.6,Kuril Islands,earthquake
2007/05/24,2007/05/24T20:53:41.850Z,26.064,126.82,95.6,4.5,mwr,114.2,"Ryukyu Islands, Japan",earthquake
2007/05/24,2007/05/24T20:13:00.320Z,27.337,141.324,61.2,5.1,mwc,34.4,"Bonin Islands, Japan region",earthquake
2007/05/23,2007/05/23T18:04:41.420Z,46.771,152.88,17.6,4.7,mb,85,Kuril Islands,earthquake
2007/05/22,2007/05/22T20:28:55.680Z,46.267,153.188,45,4.6,mb,136.4,Kuril Islands,earthquake
2007/05/21,2007/05/21T01:21:49.200Z,27.353,140.599,205.7,4.9,mwr,57.7,"Bonin Islands, Japan region",earthquake
2007/05/20,2007/05/20T22:19:40.320Z,37.944,135.393,354,5.3,mwc,37.2,Sea of Japan,earthquake
2007/05/20,2007/05/20T20:41:15.990Z,47.334,152.912,10,4.6,mb,118.4,Kuril Islands,earthquake
2007/05/20,2007/05/20T20:29:51.080Z,29.226,142.179,26.5,4.6,mwr,127.5,"Izu Islands, Japan region",earthquake
2007/05/20,2007/05/20T19:51:18.370Z,26.106,144.1,22.3,4.8,mb,93.3,"Bonin Islands, Japan region",earthquake
2007/05/19,2007/05/19T01:47:13.080Z,45.592,153.956,35,4.8,mb,93.2,east of the Kuril Islands,earthquake
2007/05/19,2007/05/19T01:46:50.770Z,45.689,153.907,132,4.5,mb,102,east of the Kuril Islands,earthquake
2007/05/18,2007/05/18T15:59:58.530Z,41.597,141.991,58.3,5.5,mwb,78.1,"Hokkaido, Japan region",earthquake
2007/05/16,2007/05/16T18:52:04.920Z,47.926,152.876,121.7,4.6,mb,135.4,Kuril Islands,earthquake
2007/05/16,2007/05/16T10:17:45.140Z,48.858,154.768,10,5.5,mb,83.9,Kuril Islands,earthquake
2007/05/16,2007/05/16T04:13:49.930Z,47.865,154.426,10,4.6,mb,136,Kuril Islands,earthquake
2007/05/15,2007/05/15T17:42:41.160Z,46.82,155.45,10,5.2,mb,92.8,east of the Kuril Islands,earthquake
2007/05/15,2007/05/15T11:27:18.830Z,26.707,140.277,368.7,5.4,mwr,52.3,"Bonin Islands, Japan region",earthquake
2007/05/15,2007/05/15T11:22:18.800Z,47.825,154.546,10,5.3,mwc,88.1,Kuril Islands,earthquake
2007/05/15,2007/05/15T10:50:02.000Z,27.305,143.017,30,4.5,mb,127.8,"Bonin Islands, Japan region",earthquake
2007/05/15,2007/05/15T09:59:05.590Z,46.838,152.797,63.8,4.6,mb,136,Kuril Islands,earthquake
2007/05/14,2007/05/14T11:37:22.140Z,31.994,140.806,64.1,5,mwc,112.4,"Izu Islands, Japan region",earthquake
2007/05/13,2007/05/13T16:47:03.000Z,46.984,152.868,68,4.5,mb,137.8,Kuril Islands,earthquake
2007/05/12,2007/05/12T11:38:51.040Z,48.845,154.805,59.4,4.5,mb,98.3,Kuril Islands,earthquake
2007/05/11,2007/05/11T21:37:44.740Z,46.384,153.221,10,4.9,mwc,84.2,Kuril Islands,earthquake
2007/05/10,2007/05/10T22:47:41.190Z,43.153,146.756,49.4,4.6,mb,135.3,Kuril Islands,earthquake
2007/05/10,2007/05/10T21:58:04.580Z,47.089,153.589,35,4.6,mb,138,Kuril Islands,earthquake
2007/05/10,2007/05/10T21:54:47.960Z,47.076,153.441,29.3,5.1,mwc,57.1,Kuril Islands,earthquake
2007/05/10,2007/05/10T21:18:46.570Z,47.09,153.428,105,4.6,mb,137.9,Kuril Islands,earthquake
2007/05/09,2007/05/09T18:10:37.730Z,47.41,153.076,10,4.9,mb,112.7,Kuril Islands,earthquake
2007/05/08,2007/05/08T01:43:06.170Z,46.847,152.6,107.5,4.6,mb,133.4,Kuril Islands,earthquake
2007/05/07,2007/05/07T00:29:06.410Z,30.007,130.177,51.8,5.2,mwc,58,"Kyushu, Japan",earthquake
2007/05/06,2007/05/06T14:04:19.180Z,45.509,151.767,11.9,4.7,mb,136.3,Kuril Islands,earthquake
2007/05/05,2007/05/05T10:46:26.360Z,46.915,152.742,51,4.5,mb,135.9,Kuril Islands,earthquake
2007/05/05,2007/05/05T07:51:41.090Z,27.001,141.865,46.6,4.8,mb,76.4,"Bonin Islands, Japan region",earthquake
2007/05/01,2007/05/01T12:41:32.080Z,26.25,128.63,28.9,4.7,mwr,114.8,"Ryukyu Islands, Japan",earthquake
2007/04/30,2007/04/30T21:46:09.200Z,48.083,154.844,10,4.5,mb,194.9,Kuril Islands,earthquake
2007/04/30,2007/04/30T18:49:11.560Z,35.76,140.13,73.6,4.6,mb,166.8,"near the east coast of Honshu, Japan",earthquake
2007/04/30,2007/04/30T16:55:39.630Z,32.146,137.393,415.3,5,mwr,96.2,"Izu Islands, Japan region",earthquake
2007/04/29,2007/04/29T20:41:30.820Z,28.602,129.461,55.3,4.5,mwr,102.9,"Ryukyu Islands, Japan",earthquake
2007/04/28,2007/04/28T20:12:49.410Z,48.096,154.981,45.2,5,mwc,83.9,Kuril Islands,earthquake
2007/04/28,2007/04/28T20:11:55.010Z,48.14,154.945,10,4.7,mb,105.8,Kuril Islands,earthquake
2007/04/26,2007/04/26T16:37:57.690Z,42.44,143.558,56.1,5.3,mwc,56.4,"Hokkaido, Japan region",earthquake
2007/04/26,2007/04/26T12:23:30.810Z,46.681,152.431,10,4.9,mwc,82.6,Kuril Islands,earthquake
2007/04/26,2007/04/26T00:02:58.500Z,33.901,133.453,49.7,5.1,mwc,95.6,"Shikoku, Japan",earthquake
2007/04/25,2007/04/25T10:06:49.460Z,46.634,152.586,10,5,mb,82.5,Kuril Islands,earthquake
2007/04/24,2007/04/24T08:24:41.750Z,48.371,154.635,10,4.9,mb,115.2,Kuril Islands,earthquake
2007/04/24,2007/04/24T02:24:07.400Z,30.77,141.901,41.6,4.7,mwr,50.6,"Izu Islands, Japan region",earthquake
2007/04/23,2007/04/23T21:56:05.430Z,25.328,127.231,80.7,4.6,mwr,138.8,"Ryukyu Islands, Japan",earthquake
2007/04/23,2007/04/23T21:45:05.200Z,46.414,153.26,10,4.7,mb,136.4,Kuril Islands,earthquake
2007/04/22,2007/04/22T10:28:51.650Z,25.636,125.101,10,5.1,mwc,81.5,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/22,2007/04/22T10:04:00.270Z,48.771,133.422,10,4.6,mb,131.2,"Yevreyskaya Avtonomnaya Oblast', Russia",earthquake
2007/04/20,2007/04/20T19:37:58.230Z,27.471,128.379,42.4,5.7,mwb,27.3,"Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T05:23:11.280Z,25.683,125.244,10,5.5,mwb,52.9,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T03:28:54.720Z,25.658,125.319,10,5.3,mwc,88.3,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T03:00:58.090Z,25.701,125.306,10,5.3,mwc,101.7,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T02:29:30.910Z,25.707,125.05,10,4.5,mb,135,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T02:23:34.040Z,25.623,125.043,11.1,6,mwc,42,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T01:55:42.270Z,24.535,125.326,10,4.6,mb,216.2,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T01:45:56.110Z,25.71,125.108,9,6.3,mwc,29.6,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T00:30:59.960Z,25.73,125.148,10,5.7,mwc,51.4,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/20,2007/04/20T00:26:40.600Z,25.722,125.093,10,6.1,mwc,38.9,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/18,2007/04/18T17:20:16.700Z,26.12,128.656,10,4.6,mwr,128.4,"Ryukyu Islands, Japan",earthquake
2007/04/18,2007/04/18T15:07:31.600Z,42.658,141.861,119.7,5.5,mwb,30.4,"Hokkaido, Japan region",earthquake
2007/04/17,2007/04/17T16:13:17.600Z,29.616,130.488,45.9,4.8,mwr,113.8,"Ryukyu Islands, Japan",earthquake
2007/04/16,2007/04/16T09:04:54.810Z,27.453,129.255,30.4,5,mwc,81.4,"Ryukyu Islands, Japan",earthquake
2007/04/16,2007/04/16T00:55:04.830Z,27.457,141.513,52.1,5.1,mwc,95.1,"Bonin Islands, Japan region",earthquake
2007/04/15,2007/04/15T04:12:30.190Z,47.002,153.435,34.9,5.5,mwb,32.9,Kuril Islands,earthquake
2007/04/15,2007/04/15T03:19:30.390Z,34.807,136.239,15.7,5.1,mwc,104.5,"western Honshu, Japan",earthquake
2007/04/14,2007/04/14T21:16:58.750Z,29.28,129.155,42.2,4.9,mwc,121.5,"Ryukyu Islands, Japan",earthquake
2007/04/14,2007/04/14T15:50:13.320Z,35.595,142.011,47.3,5,mwc,110.4,"off the east coast of Honshu, Japan",earthquake
2007/04/13,2007/04/13T20:42:24.560Z,36.645,141.222,37.4,4.5,mwr,119.8,"near the east coast of Honshu, Japan",earthquake
2007/04/13,2007/04/13T18:11:06.270Z,33.593,140.81,59.6,5.4,mwc,70.1,"Izu Islands, Japan region",earthquake
2007/04/13,2007/04/13T01:53:33.200Z,46.782,152.887,58,4.7,mb,103.2,Kuril Islands,earthquake
2007/04/13,2007/04/13T01:28:09.810Z,46.813,152.839,53.3,5.1,mwc,94.8,Kuril Islands,earthquake
2007/04/12,2007/04/12T20:31:56.010Z,24.023,125.616,5.1,4.6,mwr,123.8,"southwestern Ryukyu Islands, Japan",earthquake
2007/04/12,2007/04/12T04:02:05.550Z,47.746,152.711,10,4.7,mb,117.4,Kuril Islands,earthquake
2007/04/11,2007/04/11T10:30:57.720Z,46.453,153.549,10,5.3,mwc,49.5,Kuril Islands,earthquake
2007/04/11,2007/04/11T10:13:37.490Z,46.497,153.556,14.5,4.7,mb,115.4,Kuril Islands,earthquake
2007/04/10,2007/04/10T15:22:41.380Z,46.495,156.285,10,4.9,mb,67.1,east of the Kuril Islands,earthquake
2007/04/09,2007/04/09T22:14:06.800Z,48.348,154.637,61.4,4.5,mb,137.9,Kuril Islands,earthquake
2007/04/09,2007/04/09T13:34:28.720Z,48.269,154.708,10,4.5,mb,135.8,Kuril Islands,earthquake
2007/04/09,2007/04/09T11:02:10.620Z,48.316,154.646,10,4.7,mb,135.8,Kuril Islands,earthquake
2007/04/09,2007/04/09T10:18:04.580Z,48.304,154.695,36,5.8,mwc,80,Kuril Islands,earthquake
2007/04/08,2007/04/08T03:21:58.890Z,49.281,155.464,10,5,mwc,84.2,Kuril Islands,earthquake
2007/04/07,2007/04/07T01:25:23.140Z,30.819,141.92,35,4.9,mb,60.6,"Izu Islands, Japan region",earthquake
2007/04/07,2007/04/07T01:21:41.950Z,30.849,141.847,35,5.2,mwc,50.7,"Izu Islands, Japan region",earthquake
2007/04/06,2007/04/06T12:42:11.480Z,37.06,136.369,10,4.5,mwr,71.2,"near the west coast of Honshu, Japan",earthquake
2007/04/06,2007/04/06T06:39:43.390Z,50.478,149.887,513,4.5,mb,133,Sea of Okhotsk,earthquake
2007/04/05,2007/04/05T15:44:31.000Z,46.644,152.716,10,4.6,mb,94.5,Kuril Islands,earthquake
2007/04/05,2007/04/05T07:22:05.960Z,46.949,153.029,48.9,4.5,mb,103.5,Kuril Islands,earthquake
2007/04/04,2007/04/04T23:30:43.000Z,44.052,149.435,35,4.6,mb,97.6,Kuril Islands,earthquake
2007/04/04,2007/04/04T23:04:04.800Z,44.175,149.124,35,5.1,mwc,79.5,Kuril Islands,earthquake
2007/04/04,2007/04/04T23:03:40.070Z,44.874,147.632,35,4.5,mb,137.8,Kuril Islands,earthquake
2007/04/04,2007/04/04T23:00:37.070Z,45.594,148.853,35,4.6,mb,135.3,Kuril Islands,earthquake
2007/04/04,2007/04/04T22:58:34.550Z,44.123,149.267,35,4.8,mb,174.2,Kuril Islands,earthquake
2007/04/04,2007/04/04T22:44:57.510Z,44.421,148.768,35,5.2,mwc,79,Kuril Islands,earthquake
2007/04/04,2007/04/04T22:12:53.940Z,44.21,149.178,35.2,4.8,mb,186.5,Kuril Islands,earthquake
2007/04/04,2007/04/04T21:40:18.770Z,30.926,141.673,9,5.7,mwc,33.1,"Izu Islands, Japan region",earthquake
2007/04/04,2007/04/04T18:53:41.490Z,30.907,141.653,32.2,5,mwc,84,"Izu Islands, Japan region",earthquake
2007/04/04,2007/04/04T10:16:09.750Z,44.057,149.206,13.9,4.7,mb,136,Kuril Islands,earthquake
2007/04/04,2007/04/04T02:56:27.710Z,45.842,148.468,10,4.5,mb,216.3,Kuril Islands,earthquake
2007/04/04,2007/04/04T01:32:01.350Z,43.724,149.328,35,4.6,mb,221.5,east of the Kuril Islands,earthquake
2007/04/03,2007/04/03T22:10:09.680Z,44.088,149.153,52,4.5,mb,160.9,Kuril Islands,earthquake
2007/04/03,2007/04/03T20:44:57.220Z,46.445,153.122,10,4.8,mb,76.2,Kuril Islands,earthquake
2007/04/03,2007/04/03T18:17:29.080Z,44.193,149.114,35.2,4.9,mb,135.9,Kuril Islands,earthquake
2007/04/03,2007/04/03T18:14:03.010Z,44.136,149.224,35.4,4.9,mb,91,Kuril Islands,earthquake
2007/04/03,2007/04/03T02:15:15.630Z,46.623,152.545,10,5,mb,82.5,Kuril Islands,earthquake
2007/04/03,2007/04/03T01:19:41.190Z,28.732,142.589,35,4.6,mb,117,"Bonin Islands, Japan region",earthquake
2007/04/03,2007/04/03T00:32:02.800Z,36.793,140.238,125.7,4.6,mb,216,"near the east coast of Honshu, Japan",earthquake
2007/04/02,2007/04/02T12:19:22.290Z,44.202,149.172,46.9,5.3,mb,98.8,Kuril Islands,earthquake
2007/04/02,2007/04/02T10:14:38.440Z,44.176,149.253,35,4.8,mb,97.8,Kuril Islands,earthquake
2007/04/02,2007/04/02T10:00:23.790Z,44.23,149.114,49.6,4.9,mb,127.3,Kuril Islands,earthquake
2007/04/02,2007/04/02T06:58:51.470Z,44.305,149.167,48.3,5.1,mb,98,Kuril Islands,earthquake
2007/04/02,2007/04/02T06:52:02.510Z,44.207,149.248,10,4.9,mb,69.7,Kuril Islands,earthquake
2007/04/01,2007/04/01T08:46:04.440Z,46.905,153.089,10,4.5,mb,75,Kuril Islands,earthquake
2007/04/01,2007/04/01T02:51:05.300Z,32.349,137.607,378.5,5.7,mwb,23.9,"Izu Islands, Japan region",earthquake
2007/03/31,2007/03/31T20:24:17.640Z,44.273,149.156,10,4.5,mb,144,Kuril Islands,earthquake
2007/03/31,2007/03/31T13:32:08.330Z,38.859,141.42,74.5,4.9,mwr,96.5,"near the east coast of Honshu, Japan",earthquake
2007/03/31,2007/03/31T02:58:34.900Z,44.201,149.187,10,4.7,mb,97.8,Kuril Islands,earthquake
2007/03/31,2007/03/31T02:06:08.360Z,44.504,148.857,10,4.6,mb,135.3,Kuril Islands,earthquake
2007/03/31,2007/03/31T01:34:50.900Z,44.158,149.284,10,4.7,mb,135.9,Kuril Islands,earthquake
2007/03/31,2007/03/31T01:25:21.730Z,44.277,149.232,10,4.8,mb,97.9,Kuril Islands,earthquake
2007/03/30,2007/03/30T09:05:05.690Z,44.138,146.01,100.2,5.5,mwc,52,Kuril Islands,earthquake
2007/03/29,2007/03/29T21:07:37.070Z,46.088,153.684,10,5.2,mwc,113.7,Kuril Islands,earthquake
2007/03/29,2007/03/29T20:21:27.460Z,42.21,143.129,56.8,4.6,mwr,118.6,"Hokkaido, Japan region",earthquake
2007/03/29,2007/03/29T11:53:28.370Z,46.814,152.679,80.3,4.6,mb,103.2,Kuril Islands,earthquake
2007/03/29,2007/03/29T09:55:23.650Z,38.613,133.45,458.8,4.8,mwr,54.9,Sea of Japan,earthquake
2007/03/29,2007/03/29T09:15:36.340Z,44.696,141.134,271.4,4.8,mb,149.5,"Hokkaido, Japan region",earthquake
2007/03/29,2007/03/29T05:52:56.220Z,30.893,141.775,39.5,5.2,mwc,50.8,"Izu Islands, Japan region",earthquake
2007/03/28,2007/03/28T04:05:31.580Z,37.218,136.515,10,4.6,mwr,62.2,"near the west coast of Honshu, Japan",earthquake
2007/03/28,2007/03/28T00:39:19.820Z,44.914,146.135,202.8,5,mwc,68,Kuril Islands,earthquake
2007/03/27,2007/03/27T23:08:14.030Z,37.094,136.807,10,4.6,mwr,61.9,"near the west coast of Honshu, Japan",earthquake
2007/03/27,2007/03/27T12:13:59.500Z,48.253,154.2,30.6,5.2,mwc,83.2,Kuril Islands,earthquake
2007/03/26,2007/03/26T13:43:47.830Z,46.116,152.283,10,4.6,mb,135.6,Kuril Islands,earthquake
2007/03/26,2007/03/26T05:46:35.600Z,37.225,136.334,10,4.5,mwr,121.6,"near the west coast of Honshu, Japan",earthquake
2007/03/26,2007/03/26T01:21:58.400Z,46.378,154.263,10,4.7,mb,103.1,east of the Kuril Islands,earthquake
2007/03/25,2007/03/25T22:16:38.510Z,37.097,136.453,10,5.1,mwc,57.3,"near the west coast of Honshu, Japan",earthquake
2007/03/25,2007/03/25T09:11:45.210Z,37.264,136.69,14.2,5.2,mwc,66.1,"near the west coast of Honshu, Japan",earthquake
2007/03/25,2007/03/25T02:19:02.310Z,37.276,136.828,10,4.5,mb,73.7,"near the west coast of Honshu, Japan",earthquake
2007/03/25,2007/03/25T00:56:31.040Z,37.229,136.724,9.9,4.7,m,81.5,"near the west coast of Honshu, Japan",earthquake
2007/03/25,2007/03/25T00:52:36.790Z,37.354,136.768,5,4.5,m,172.7,"near the west coast of Honshu, Japan",earthquake
